ticket_id,title,description,category,subcategory,status,priority,created_by,assigned_to,created_date
TCK-9f414d66,Hardware issue - eye,Treatment lay physical show expert six reduce exactly reduce hot watch against under.,Hardware,Keyboard,Resolved,Medium,Victoria,Larry,2025-09-24T14:47:57.380280
TCK-b3d0bf30,Hardware issue - key,Already six forget go lay indicate through trip eight sit force party attack within similar.,Hardware,Keyboard,Resolved,High,Michael,Roger,2025-10-16T14:47:57.380780
TCK-c78753d9,Access issue - student,Suddenly week like you western movie point hospital election.,Access,Account Lock,In Progress,Critical,Brittany,Dennis,2025-09-27T14:47:57.380780
TCK-865b3eda,Software issue - left,Financial to national lose market east center leader Mr government outside current her point arm.,Software,Application,Resolved,High,Shelby,Beth,2025-09-22T14:47:57.380780
TCK-837c51c6,Network issue - full,Common meet role speech camera evening ever.,Network,LAN,Resolved,Low,Mark,Garrett,2025-10-11T14:47:57.381280
TCK-c20d0912,Software issue - five,Hot visit bit lose international whose himself positive experience about seven fly future.,Software,OS,Closed,Medium,Johnathan,Frank,2025-10-03T14:47:57.381280
TCK-2cb5b286,Software issue - sure,Indeed institution above know thousand claim final animal.,Software,Patch,Open,Medium,Susan,Whitney,2025-09-26T14:47:57.381280
TCK-d7ae8dc8,Access issue - section,Campaign participant people practice of rule themselves.,Access,Account Lock,Closed,Critical,Alexandria,Mark,2025-10-03T14:47:57.381782
TCK-f3d512bd,Hardware issue - growth,Situation Republican discuss politics they edge strategy third soldier.,Hardware,Monitor,Open,Critical,David,Jeffery,2025-09-25T14:47:57.381782
TCK-4e912797,Hardware issue - main,Much deep explain year great space father budget.,Hardware,Laptop,In Progress,High,Shawn,Sherri,2025-09-18T14:47:57.381782
TCK-5b6be30b,Software issue - gun,Company event anything its third article spend treat bar.,Software,OS,In Progress,Medium,Erica,Maria,2025-09-23T14:47:57.382281
TCK-31aee56c,Email issue - on,Large seven artist after child newspaper city quite control join exist model hair industry step.,Email,Spam,Closed,Medium,Donald,Matthew,2025-10-12T14:47:57.382281
TCK-9f5eda40,Access issue - assume,Adult into energy relationship last military choice though group minute I vote people interesting bed street.,Access,Account Lock,Closed,High,Jonathan,Andrea,2025-09-28T14:47:57.382281
TCK-7435ae96,Access issue - loss,Receive born compare cold identify social month plan speak good notice despite buy medical collection cell.,Access,2FA,In Progress,High,Kristen,Matthew,2025-10-02T14:47:57.382780
TCK-7acc4db5,Hardware issue - security,Act medical surface police capital heavy save clearly rather about find always any nearly politics.,Hardware,Laptop,Closed,Medium,Leon,Amber,2025-10-11T14:47:57.382780
TCK-39d41fd7,Access issue - challenge,Data family affect agree evening impact successful rich radio per.,Access,Permissions,In Progress,Low,Charlene,Holly,2025-09-27T14:47:57.382780
TCK-ae1c4c5f,Email issue - fill,Population in wear under someone which wind card action hit television.,Email,Outlook,In Progress,Medium,Dominique,Tara,2025-10-17T14:47:57.383282
TCK-fc10cd89,Access issue - garden,Skin hundred reason arm statement light low lawyer garden spring son trouble keep organization.,Access,2FA,Closed,Medium,Joel,Cynthia,2025-10-11T14:47:57.383282
TCK-51f018b8,Network issue - company,Father chance lawyer scene student window statement music.,Network,LAN,In Progress,Medium,Stephanie,Joshua,2025-09-25T14:47:57.383282
TCK-63f0501d,Software issue - trouble,Event music rock understand enough change person college himself maintain see support.,Software,Update,Open,Critical,Emily,Ronald,2025-09-28T14:47:57.383282
TCK-d4497149,Hardware issue - space,Apply plant win off fight decision police court fact last make woman.,Hardware,Printer,Resolved,Critical,Nicolas,Kayla,2025-09-30T14:47:57.383780
TCK-a7635cc5,Software issue - everybody,Would manager traditional drop money do allow human.,Software,Patch,Resolved,Medium,Carlos,John,2025-10-10T14:47:57.383780
TCK-2bc436f7,Email issue - member,Single budget senior well five president give baby city decision recent image out man.,Email,Delivery,In Progress,Medium,Sergio,Shane,2025-10-10T14:47:57.383780
TCK-b6068f04,Network issue - billion,Fund ready model recently never bag last attack director bill.,Network,Router,In Progress,High,James,Stephen,2025-10-07T14:47:57.384280
TCK-f241b55c,Hardware issue - push,Apply send population firm start far land boy recently ten hotel energy.,Hardware,Laptop,Closed,High,Tammy,Veronica,2025-10-06T14:47:57.384280
TCK-f63186a2,Network issue - court,Front others then feel through learn reality color improve machine employee really majority hour once five.,Network,WiFi,In Progress,High,Kevin,Peter,2025-10-15T14:47:57.384280
TCK-7a543196,Hardware issue - American,Pm movement forward good recent real store use.,Hardware,Laptop,Closed,Low,Richard,Nicholas,2025-09-17T14:47:57.384781
TCK-32ef86df,Hardware issue - nor,Market drive social determine memory customer defense any seven.,Hardware,Printer,In Progress,High,Kevin,Samantha,2025-10-04T14:47:57.384781
TCK-e3fab334,Network issue - language,Moment answer within age decision record per enjoy represent arm during sister myself.,Network,Router,Resolved,High,David,Jessica,2025-10-12T14:47:57.384781
TCK-dcdc7491,Network issue - technology,Prepare vote drop yes place environment dark according get push plant.,Network,VPN,In Progress,Medium,Kaitlyn,Laura,2025-10-02T14:47:57.385280
TCK-f03164f1,Email issue - stand,Suggest day never weight share guess though already check scene back thing.,Email,Spam,Resolved,Low,Allen,Lisa,2025-09-29T14:47:57.385280
TCK-8e941e5a,Network issue - leg,Raise industry peace above law institution image.,Network,Router,Resolved,High,Jacob,Kimberly,2025-10-05T14:47:57.385781
TCK-422b2366,Hardware issue - phone,Lose alone clearly truth lay degree same.,Hardware,Printer,Resolved,High,Megan,Gary,2025-10-07T14:47:57.385781
TCK-91c3550c,Hardware issue - dream,Nice we go or prevent life again record individual office theory claim artist hotel decade.,Hardware,Laptop,In Progress,Critical,Daniel,Carlos,2025-10-08T14:47:57.385781
TCK-a09ad297,Email issue - still,Stuff arrive approach tax be coach actually rule budget.,Email,Delivery,Open,Critical,Larry,Samantha,2025-10-01T14:47:57.386280
TCK-18b86417,Access issue - low,Kid economy man state scene simple military.,Access,Permissions,In Progress,Medium,Larry,Sandra,2025-10-14T14:47:57.386280
TCK-8fe70fc4,Access issue - minute,Feel professional strategy carry rate education price marriage follow watch ability his night.,Access,Account Lock,Resolved,Critical,Kylie,Stephen,2025-10-05T14:47:57.386280
TCK-846b9cd7,Network issue - study,Modern product option wall finally consumer series cover success church which wait third care mother.,Network,LAN,Resolved,High,Kyle,Stephanie,2025-09-28T14:47:57.386280
TCK-f475a830,Network issue - until,Simply amount industry strategy until enough surface small indicate ball scientist throughout direction check authority box.,Network,LAN,Closed,High,Megan,Rebecca,2025-09-30T14:47:57.386780
TCK-c7210f88,Network issue - answer,Mean his impact plan doctor black item carry TV or subject million discuss blue to.,Network,Router,Closed,Critical,Marissa,Christopher,2025-10-14T14:47:57.386780
TCK-b232436a,Network issue - size,Population over detail glass face may no early hit window federal protect along police decision where.,Network,VPN,Resolved,Critical,Hannah,Jacob,2025-10-10T14:47:57.386780
TCK-6e2261bb,Network issue - and,Product cut thank simply also figure protect they home region heart everything.,Network,Router,Resolved,Low,John,Michael,2025-10-14T14:47:57.387282
TCK-11453520,Software issue - science,Peace second call court decide likely commercial there red both probably grow never.,Software,Application,Closed,High,Hayley,Whitney,2025-10-06T14:47:57.387282
TCK-8e854b71,Access issue - world,Identify these set interview court none outside.,Access,Password,Open,Low,Joshua,Brittany,2025-10-07T14:47:57.387282
TCK-b20661a6,Email issue - site,Show ready per million east easy behavior stay.,Email,Spam,Resolved,Critical,John,Jamie,2025-10-10T14:47:57.387780
TCK-b409b94b,Software issue - in,Actually time focus resource whose officer line rate attack.,Software,Update,Closed,High,Barbara,Wendy,2025-10-13T14:47:57.387780
TCK-569e9be2,Network issue - painting,Employee factor exactly network read across how tree heavy car despite.,Network,LAN,In Progress,High,Benjamin,William,2025-09-26T14:47:57.387780
TCK-0ed6e4a4,Software issue - worker,Case type above idea focus tonight single amount good development above deep successful.,Software,Patch,Resolved,Medium,Brendan,Ronald,2025-10-02T14:47:57.388280
TCK-c4a61f36,Hardware issue - use,Right effort teacher none agency environmental fight woman thank building every if.,Hardware,Monitor,In Progress,High,Heather,Brendan,2025-10-09T14:47:57.388280
TCK-fa19deb5,Software issue - affect,Probably type network miss allow study rest lead him once teacher move however.,Software,Application,Open,High,Arthur,Michael,2025-09-22T14:47:57.388280
TCK-e764dc02,Hardware issue - top,Music pressure maybe expert your leave family student drug reflect employee during quite culture.,Hardware,Monitor,Open,Medium,Amanda,David,2025-10-05T14:47:57.388780
TCK-eef6ee00,Access issue - material,Coach degree member available school officer fine thus option important director.,Access,Permissions,In Progress,Medium,Susan,Brandon,2025-10-16T14:47:57.388780
TCK-9ff3eb89,Access issue - card,Air indicate himself current science president term really design face your box all study large appear.,Access,2FA,Closed,Critical,Lauren,Linda,2025-10-17T14:47:57.388780
TCK-e87daea5,Access issue - beat,Side deal civil show free Republican only figure yet model account stay push.,Access,Password,Open,Low,Brenda,Tyler,2025-10-08T14:47:57.389280
TCK-82eee9b1,Access issue - under,Treatment customer important tell officer none stock ok possible special husband future.,Access,2FA,In Progress,Critical,Christopher,Martin,2025-10-16T14:47:57.389280
TCK-44349315,Software issue - there,Dinner apply mouth crime around sound front.,Software,OS,In Progress,High,Stephanie,Kathleen,2025-09-27T14:47:57.389280
TCK-c1815afb,Network issue - since,Over relationship suggest another opportunity cold window recently remain with marriage girl difficult.,Network,VPN,Open,High,Heather,Sergio,2025-10-16T14:47:57.389780
TCK-1a48cca9,Software issue - address,Dinner phone stop vote environmental student fund time right usually position among across.,Software,Application,Resolved,Low,Brooke,Kari,2025-10-13T14:47:57.389780
TCK-989843cb,Access issue - career,Military police sure dog wear clear himself professional know the.,Access,Password,In Progress,Critical,Jeffrey,Tanya,2025-10-17T14:47:57.389780
TCK-ca20687b,Software issue - hit,Tell democratic long attention time difficult our body.,Software,Update,Resolved,Low,Stephanie,Harold,2025-10-16T14:47:57.390280
TCK-ec177abd,Access issue - drive,Boy realize task class under again seek wind you red voice.,Access,Permissions,In Progress,Medium,Steven,Michelle,2025-09-27T14:47:57.390280
TCK-798bc4fb,Hardware issue - laugh,Exist common away wrong sound best reflect point same difference as space apply sort.,Hardware,Keyboard,In Progress,High,Zachary,Melissa,2025-09-21T14:47:57.390280
TCK-e06f968d,Software issue - maybe,Boy decide condition begin story this however manager top practice person need single.,Software,Patch,Closed,Critical,Ann,Nathan,2025-10-05T14:47:57.390780
TCK-a7e8ab8b,Hardware issue - dog,Source country final news situation where your begin pull million.,Hardware,Laptop,Resolved,Low,Michael,Stephen,2025-10-10T14:47:57.390780
TCK-361de110,Access issue - choose,End scientist I better produce gas month while take little.,Access,2FA,Open,Medium,Mark,Devin,2025-10-15T14:47:57.390780
TCK-481a1cbf,Email issue - step,Realize get traditional western board tax present step account.,Email,Spam,Closed,Critical,Billy,Jennifer,2025-09-29T14:47:57.391282
TCK-5e2e7789,Network issue - suffer,Front safe worry finish necessary middle wonder possible offer here knowledge positive.,Network,LAN,Open,High,Douglas,Joseph,2025-10-06T14:47:57.391282
TCK-b6d0dd67,Email issue - six,Money ahead TV the ahead way professional him here partner use financial help history.,Email,Outlook,In Progress,Low,Lindsey,Jason,2025-09-21T14:47:57.391282
TCK-fe33e515,Network issue - fall,Ask very wait figure performance lose impact leader manager shoulder role it way or.,Network,VPN,Resolved,High,Taylor,James,2025-09-30T14:47:57.391780
TCK-9db82dfa,Access issue - official,View strong despite quite high stay page next.,Access,2FA,In Progress,Low,Angela,William,2025-10-05T14:47:57.391780
TCK-564c9346,Network issue - see,Certain truth case head author inside me likely relate include specific.,Network,LAN,Closed,High,Alexander,Abigail,2025-10-07T14:47:57.391780
TCK-6ced37a9,Access issue - nice,Seem week goal leader bed result case center card.,Access,Permissions,Open,Critical,Christian,Zoe,2025-10-14T14:47:57.392280
TCK-e9771676,Access issue - real,High modern nor set door manage by loss where conference.,Access,Password,Closed,High,Thomas,Jimmy,2025-10-07T14:47:57.392280
TCK-e18a266a,Access issue - matter,Town nor listen grow figure say ahead.,Access,2FA,Closed,Medium,Frances,Raymond,2025-10-17T14:47:57.392280
TCK-d5878cf7,Software issue - collection,Behind get five vote visit miss class news sort should least month blue lay admit.,Software,Patch,Open,Low,Roger,Nicole,2025-09-23T14:47:57.392780
TCK-4e89f131,Network issue - prove,Guy rest nearly vote society check entire.,Network,VPN,Open,Critical,Andre,David,2025-09-25T14:47:57.392780
TCK-41700773,Hardware issue - miss,Support team guess expect impact fine least.,Hardware,Keyboard,Open,Low,Donna,David,2025-09-24T14:47:57.392780
