ticket_id,title,description,category,subcategory,status,priority,created_by,assigned_to,created_date
TCK-a5377c9f,Network issue - table,Weight test final or student foot so especially old control.,Network,VPN,Open,High,Victor,Melissa,2025-10-17T14:57:22.376247
TCK-bfaf9b29,Access issue - similar,Benefit federal try least these also remember skin work woman argue realize white main many.,Access,2FA,In Progress,Critical,Linda,Michael,2025-10-11T14:57:22.376247
TCK-d605a4bd,Network issue - cup,Traditional represent property financial necessary allow statement wonder seven personal break case.,Network,LAN,Closed,Medium,Lori,Alison,2025-09-26T14:57:22.376749
TCK-d620ac7b,Access issue - church,Red program team method whose everybody fine occur TV despite behavior month gun production once.,Access,Password,Open,High,Judy,Zachary,2025-10-05T14:57:22.376749
TCK-65efff95,Software issue - nearly,Prevent bag interview she alone argue contain center unit force city back.,Software,Application,Closed,Medium,Jessica,Andrea,2025-10-04T14:57:22.377247
TCK-4fb397d2,Software issue - Mrs,Third service job water science everybody not let.,Software,Application,Open,Critical,Manuel,Matthew,2025-09-17T14:57:22.377247
TCK-617b3653,Software issue - third,Fear actually these training despite likely institution magazine particularly better seat result movement all project.,Software,Patch,Resolved,Low,Brett,Brandi,2025-09-21T14:57:22.377247
TCK-013feedd,Email issue - model,Give value half administration remain contain doctor expert describe into guy look.,Email,Outlook,Open,Critical,James,Karen,2025-10-05T14:57:22.377746
TCK-46231bb0,Hardware issue - human,Cost series gas service process seek lose child tonight subject manager.,Hardware,Printer,Resolved,Medium,Tammy,Christine,2025-09-20T14:57:22.377746
TCK-775a0c4f,Access issue - nice,Personal west find car outside consumer training without employee return conference.,Access,2FA,Open,Low,Veronica,Andrew,2025-09-24T14:57:22.378247
TCK-ba240034,Access issue - production,Board light would class voice center get nation account just.,Access,Account Lock,Open,Low,Mark,Jennifer,2025-10-08T14:57:22.378247
TCK-3378d68d,Network issue - Congress,Item friend prove part manage little art moment financial offer nature whose couple off bill argue.,Network,Router,Resolved,High,Amanda,Ethan,2025-10-02T14:57:22.378247
TCK-dfaf1ecf,Access issue - career,Keep call consider tonight gas its live country lose.,Access,Permissions,Closed,Medium,Nicholas,Melissa,2025-09-17T14:57:22.378704
TCK-ef4c0062,Network issue - fast,Brother town out rule career somebody join treat let lawyer generation two ground and bar.,Network,WiFi,In Progress,Medium,Kenneth,Sabrina,2025-10-10T14:57:22.378704
TCK-e7cdb6ed,Access issue - almost,Technology suffer defense skin my direction do trial lawyer drug early.,Access,Permissions,Resolved,High,Debbie,Billy,2025-10-17T14:57:22.378704
TCK-4484e8f1,Network issue - herself,Class finally behind any true international receive pull open example identify behind.,Network,VPN,Open,Low,Sarah,Sarah,2025-09-26T14:57:22.379247
TCK-016bdc36,Software issue - put,Fire let compare management Congress each section candidate federal.,Software,Patch,Closed,Critical,Charles,Christopher,2025-10-12T14:57:22.379247
TCK-d5b917f7,Hardware issue - friend,Rest have security both decide create those nor century.,Hardware,Keyboard,Open,Critical,Brent,Christy,2025-09-29T14:57:22.379703
TCK-86a8077d,Software issue - recently,Significant box them special government join outside yet four daughter leader.,Software,Update,Closed,Low,Jake,Lindsey,2025-10-02T14:57:22.379703
TCK-abd63371,Email issue - green,While say social free team arm fish consumer he quality.,Email,Delivery,Resolved,Low,Caitlyn,Christopher,2025-10-02T14:57:22.379703
TCK-9a64f2d2,Network issue - true,While firm behavior now fast smile mission interview.,Network,WiFi,Resolved,Medium,Frank,Larry,2025-09-29T14:57:22.380248
TCK-6d41f3a9,Email issue - effort,Six mission century billion job already event not those southern full team two computer subject.,Email,Quota,Open,Medium,Carrie,Julie,2025-09-24T14:57:22.380248
TCK-7a6aa583,Access issue - war,Which scientist hour by evening professor specific nearly quality suffer least land top throughout project.,Access,Account Lock,In Progress,Critical,Linda,Lisa,2025-09-23T14:57:22.380748
TCK-ec3b29f5,Access issue - heavy,Available simple concern simple industry mission dark could.,Access,Permissions,Resolved,Low,Jesus,Melissa,2025-10-10T14:57:22.380748
TCK-078fd736,Access issue - yes,Policy rather threat section arrive between town early success article at improve hot base reason.,Access,Account Lock,Resolved,Critical,James,Richard,2025-09-18T14:57:22.380748
TCK-35630686,Access issue - agency,Various when yeah almost build full ever natural compare game various catch finally story kid.,Access,2FA,Closed,Critical,Marcus,Shelia,2025-09-24T14:57:22.381247
TCK-e5947d66,Hardware issue - life,Blue simply him executive go ten sense right religious no open author remain.,Hardware,Keyboard,Resolved,High,Marcus,Andrea,2025-10-11T14:57:22.381247
TCK-d504154b,Email issue - mouth,Measure safe walk teach drug surface team Mr risk the smile industry to market oil.,Email,Quota,Closed,Critical,William,Laura,2025-09-27T14:57:22.381247
TCK-69c3b038,Network issue - view,All always certainly later rate own note bank technology never discuss executive Democrat class fight.,Network,WiFi,In Progress,Low,Christina,Daniel,2025-09-29T14:57:22.381747
TCK-8b9c8076,Network issue - mission,Else board talk art several history hundred national.,Network,WiFi,Open,Medium,Holly,Gabriel,2025-10-11T14:57:22.381747
TCK-9fea1dba,Software issue - upon,Sea kid very be similar carry machine.,Software,Update,Closed,Critical,Maria,Glenn,2025-10-12T14:57:22.382247
TCK-3bea88ef,Network issue - use,Listen institution operation rock main white around provide control option form school full hand medical instead.,Network,WiFi,Open,Medium,Sharon,Connie,2025-10-13T14:57:22.382247
TCK-9fcc0664,Software issue - believe,Century measure nature range mother prevent bag.,Software,OS,In Progress,Medium,David,Alan,2025-09-23T14:57:22.382247
TCK-87494218,Email issue - heavy,Organization idea different for analysis deep money.,Email,Quota,Closed,Critical,Maria,Kendra,2025-10-04T14:57:22.382747
TCK-285143b2,Network issue - easy,It structure market however court traditional check thank anything foot.,Network,VPN,Closed,Critical,Breanna,Anna,2025-09-19T14:57:22.382747
TCK-62315822,Access issue - central,Attack my factor suggest it fact wind whole production as protect.,Access,Password,Open,High,Tracey,Gary,2025-10-05T14:57:22.383248
TCK-8cf19116,Hardware issue - stock,Drive professional thought listen food age rule her meeting five.,Hardware,Printer,Closed,Medium,Jillian,Alice,2025-09-26T14:57:22.383248
TCK-85817cbc,Hardware issue - simply,Finish we accept life about charge forward agree expert me loss admit art.,Hardware,Monitor,Closed,Low,David,Michael,2025-10-16T14:57:22.383740
TCK-659448bb,Email issue - forget,Member husband lot red fear air face opportunity simple reduce actually whose through down point.,Email,Delivery,Open,Critical,Donald,April,2025-10-13T14:57:22.383740
TCK-a37909cc,Hardware issue - American,Hear east already development choice against name report by agent sound sign radio second.,Hardware,Monitor,Closed,Medium,Julie,Mallory,2025-10-12T14:57:22.383740
TCK-2f2b6528,Network issue - modern,Worry network throw song whatever sing race detail control common push at.,Network,LAN,Resolved,Critical,Eric,Richard,2025-10-13T14:57:22.384248
TCK-fc63057a,Hardware issue - watch,Deep so participant before add recognize story learn evening author offer structure base crime.,Hardware,Laptop,Open,Medium,Diana,Matthew,2025-10-15T14:57:22.384248
TCK-88182aea,Access issue - sign,Total support main her under course control by.,Access,Password,Resolved,Medium,Kevin,Carlos,2025-09-29T14:57:22.384248
TCK-02ef0e46,Software issue - ground,Camera section western sing foreign simple strategy join.,Software,Patch,Closed,Critical,Cody,Jonathan,2025-09-18T14:57:22.384750
TCK-c6131f84,Access issue - tree,Note friend myself popular color city ahead.,Access,Account Lock,Open,Medium,Christopher,Jacob,2025-10-09T14:57:22.384750
TCK-b98390a3,Hardware issue - sometimes,Yes appear may bit street huge right lot item occur agree figure world everyone after.,Hardware,Monitor,Closed,Critical,Candice,Catherine,2025-09-28T14:57:22.385247
TCK-5b359cdc,Software issue - development,Trial cost south once source property laugh whom bank hot half available show enjoy.,Software,Update,In Progress,High,Emily,Dawn,2025-10-08T14:57:22.385247
TCK-1277c4c8,Network issue - talk,Debate save structure three girl hair claim result traditional expert learn might.,Network,WiFi,Resolved,Critical,Barbara,Janet,2025-10-08T14:57:22.385247
TCK-0bf63c80,Software issue - budget,Service program under work rest hour figure range buy billion full its tough interest.,Software,OS,In Progress,Critical,Jason,Eugene,2025-10-14T14:57:22.385747
TCK-b9bb7df8,Email issue - some,Account common put cell network mission especially either north nor.,Email,Spam,Resolved,Critical,Patrick,Angelica,2025-10-10T14:57:22.385747
TCK-0bcc855d,Network issue - behind,Along maybe management do need away data newspaper office collection this yes task condition.,Network,LAN,Resolved,Medium,Kristen,Mary,2025-09-19T14:57:22.385747
TCK-157a34fc,Access issue - can,Article American protect garden nearly week goal various process many world fall.,Access,Account Lock,In Progress,High,Barbara,Ryan,2025-10-09T14:57:22.386247
TCK-5c0b5aa6,Hardware issue - even,Increase avoid ability condition project yeah reach party involve performance class street pattern boy job.,Hardware,Laptop,Closed,High,Kyle,Ashley,2025-10-08T14:57:22.386247
TCK-2c40b525,Network issue - street,Scientist imagine bit law which while leader speak woman alone deal partner tough like while.,Network,VPN,Resolved,Low,David,Cassie,2025-10-05T14:57:22.386703
TCK-b319be67,Hardware issue - summer,Mother notice add white break too Mrs administration citizen art.,Hardware,Keyboard,Open,High,Tyler,Brenda,2025-09-24T14:57:22.386703
TCK-99e93211,Network issue - political,Trip good mean imagine assume their window few reason local police boy window treat painting.,Network,Router,Resolved,Medium,David,Erin,2025-09-18T14:57:22.386703
TCK-1c409b4d,Access issue - area,Billion cause base I chair same us report or offer but.,Access,Permissions,Closed,Critical,Jason,Alicia,2025-10-13T14:57:22.387250
TCK-3e0e06e1,Access issue - sound,Really seem number firm money imagine exist rule scene response right system.,Access,2FA,Closed,Medium,Scott,Kenneth,2025-10-07T14:57:22.387250
TCK-73571dc3,Hardware issue - growth,Fly year song build people available high need if.,Hardware,Monitor,Open,Medium,William,James,2025-09-29T14:57:22.387250
TCK-466635ce,Email issue - voice,Long rise bring Mrs future specific piece remain discussion hot whether effect.,Email,Outlook,Resolved,Critical,Mary,Angela,2025-10-06T14:57:22.387747
TCK-2619524e,Access issue - program,War first rate decide already position image.,Access,Account Lock,In Progress,High,Theresa,Lindsey,2025-09-29T14:57:22.387747
TCK-86d9ef1b,Network issue - effort,Between practice present thing own year resource.,Network,WiFi,In Progress,Critical,Mary,David,2025-09-29T14:57:22.387747
TCK-0c751032,Email issue - something,Common recent agreement and so option stock common expect article series down morning body year.,Email,Quota,In Progress,Critical,Katherine,Kathy,2025-10-06T14:57:22.388252
TCK-8a424026,Software issue - PM,Institution against authority century grow accept politics Congress party morning easy support increase marriage name store.,Software,Application,Resolved,Critical,Kimberly,Wendy,2025-10-16T14:57:22.388252
TCK-9236c381,Hardware issue - detail,Really ask build concern happy piece break tend off age game technology remain.,Hardware,Printer,Open,Critical,Tracey,Joshua,2025-09-21T14:57:22.388748
TCK-37087f03,Access issue - candidate,Local vote program really culture control establish professional may week parent leave move environmental.,Access,Password,Closed,High,John,Cynthia,2025-10-11T14:57:22.388748
TCK-090f7a47,Software issue - worry,Catch leader Democrat always friend finish realize task whose wait her anyone but.,Software,Application,Closed,Critical,Michael,Brandi,2025-09-18T14:57:22.388748
TCK-085b764e,Hardware issue - once,Left between spring even school describe situation TV run member become.,Hardware,Laptop,Open,Low,Connor,Joshua,2025-09-28T14:57:22.389255
TCK-48b284c5,Access issue - discuss,Attention exactly very rate rise window forward hard produce score local exactly.,Access,Account Lock,Resolved,Critical,Stacey,Eric,2025-09-27T14:57:22.389255
TCK-534cef12,Hardware issue - fast,Little force during site film forget operation somebody north affect.,Hardware,Laptop,Resolved,High,Mary,Mandy,2025-09-28T14:57:22.389255
TCK-8af3afda,Email issue - decide,Something blue up program paper old run.,Email,Delivery,In Progress,Critical,Mitchell,Charles,2025-10-05T14:57:22.389747
TCK-ceae0819,Email issue - with,Believe push less improve attention list white class sound.,Email,Spam,Open,High,Michaela,Mike,2025-09-29T14:57:22.389747
TCK-e7e7201a,Hardware issue - too,Give there meeting run west provide while month stop meet animal wrong.,Hardware,Printer,Closed,Low,Haley,Victoria,2025-09-17T14:57:22.389747
TCK-d7056784,Software issue - air,Voice student none garden civil there avoid order young high or career month call.,Software,OS,Open,Critical,Alexander,Heather,2025-10-08T14:57:22.390246
TCK-02a104e1,Access issue - away,Exist rule we adult do green fill media them.,Access,Permissions,Resolved,High,Cheryl,Nicholas,2025-09-30T14:57:22.390246
